歌手,歌名,来源,置信度
西米,蝴蝶（Don't Judge Me Remix)-2013,github_extended,0.7
西米,蝴蝶（Don't Judge Me Remix)-2013,github_v2,0.75
西米,裸,github_dataset,0.8
西米,裸,github_extended,0.7
西米,裸,github_v2,0.75
西米,还是我吗-2012,github_dataset,0.8
西米,还是我吗-2012,github_extended,0.7
西米,还是我吗-2012,github_v2,0.75
谢宇杰,光,lrc_cx_build,0.88
谢宇杰,夜,lrc_cx_build,0.88
谢宇杰,天,lrc_cx_build,0.88
谢宇杰,心,lrc_cx_build,0.88
谢宇杰,月,lrc_cx_build,0.88
谢宇杰,梦,lrc_cx_build,0.88
谢宇杰,爱,lrc_cx_build,0.88
谢宇杰,花,lrc_cx_build,0.88
谢宇杰,雨,lrc_cx_build,0.88
谢宇杰,风,lrc_cx_build,0.88
谢帝,All Or Nothing (Feat.snoop dogg),github_dataset,0.8
谢帝,All Or Nothing (Feat.snoop dogg),github_extended,0.7
谢帝,All Or Nothing (Feat.snoop dogg),github_v2,0.75
谢帝,BRUCE LEE,github_dataset,0.8
谢帝,BRUCE LEE,github_extended,0.7
谢帝,BRUCE LEE,github_v2,0.75
谢帝,BonusTrack 快跑咯 RMX(Clean Version/Let's Go Remix),github_dataset,0.8
谢帝,BonusTrack 快跑咯 RMX(Clean Version/Let's Go Remix),github_extended,0.7
谢帝,BonusTrack 快跑咯 RMX(Clean Version/Let's Go Remix),github_v2,0.75
谢帝,Brace Brains,lrc_cx_ext,0.85
谢帝,C.R.E.A.M.(Clean Version),github_dataset,0.8
谢帝,C.R.E.A.M.(Clean Version),github_extended,0.7
谢帝,C.R.E.A.M.(Clean Version),github_v2,0.75
谢帝,I See,github_dataset,0.8
谢帝,I See,github_extended,0.7
谢帝,I See,github_v2,0.75
谢帝,KeLiMaCa,github_dataset,0.8
谢帝,KeLiMaCa,github_extended,0.7
谢帝,KeLiMaCa,github_v2,0.75
谢帝,Micphone Check,github_dataset,0.8
谢帝,Micphone Check,github_extended,0.7
谢帝,Micphone Check,github_v2,0.75
谢帝,Shanghai,lrc_cx_ext,0.85
谢帝,Swag up,lrc_cx_ext,0.85
谢帝,Swag up,netease_top,0.85
谢帝,THE WARNING (形意REMIX),github_dataset,0.8
谢帝,THE WARNING (形意REMIX),github_extended,0.7
谢帝,THE WARNING (形意REMIX),github_v2,0.75
谢帝,WHOO,github_dataset,0.8
谢帝,WHOO,github_extended,0.7
谢帝,WHOO,github_v2,0.75
谢帝,XO,github_dataset,0.8
谢帝,XO,github_extended,0.7
谢帝,XO,github_v2,0.75
谢帝,YOU GET THAT (BODAK YELLOW REMIX),github_dataset,0.8
谢帝,YOU GET THAT (BODAK YELLOW REMIX),github_extended,0.7
谢帝,YOU GET THAT (BODAK YELLOW REMIX),github_v2,0.75
谢帝,Youth Anthem,github_dataset,0.8
谢帝,Youth Anthem,github_extended,0.7
谢帝,Youth Anthem,github_v2,0.75
谢帝,一无所求,github_dataset,0.8
谢帝,一无所求,github_extended,0.7
谢帝,一无所求,github_v2,0.75
谢帝,不是歌唱队,github_dataset,0.8
谢帝,不是歌唱队,github_extended,0.7
谢帝,不是歌唱队,github_v2,0.75
谢帝,他们应该懂个铲铲,github_dataset,0.8
谢帝,他们应该懂个铲铲,github_extended,0.7
谢帝,他们应该懂个铲铲,github_v2,0.75
谢帝,你是哪个,github_dataset,0.8
谢帝,你是哪个,github_extended,0.7
谢帝,你是哪个,github_v2,0.75
谢帝,前世今生,github_dataset,0.8
谢帝,前世今生,github_extended,0.7
谢帝,前世今生,github_v2,0.75
谢帝,劳力士Trap,github_dataset,0.8
谢帝,劳力士Trap,github_extended,0.7
谢帝,劳力士Trap,github_v2,0.75
谢帝,变了,github_dataset,0.8
谢帝,变了,github_extended,0.7
谢帝,变了,github_v2,0.75
谢帝,可能是,github_dataset,0.8
谢帝,可能是,github_extended,0.7
谢帝,可能是,github_v2,0.75
谢帝,哥老官,github_dataset,0.8
谢帝,哥老官,github_extended,0.7
谢帝,哥老官,github_v2,0.75
谢帝,四川人,lrc_cx_ext,0.85
谢帝,四川人,netease_top,0.85
谢帝,四川说唱,lrc_cx_ext,0.85
谢帝,四川说唱,netease_top,0.85
谢帝,地狱火,github_dataset,0.8
谢帝,地狱火,github_extended,0.7
谢帝,地狱火,github_v2,0.75
谢帝,帅歌,github_dataset,0.8
谢帝,帅歌,github_extended,0.7
谢帝,帅歌,github_v2,0.75
谢帝,形意,github_dataset,0.8
谢帝,形意,github_extended,0.7
谢帝,形意,github_v2,0.75
谢帝,想去哪就去哪,github_dataset,0.8
谢帝,想去哪就去哪,github_extended,0.7
谢帝,想去哪就去哪,github_v2,0.75
谢帝,慢慢来 (男生版),github_dataset,0.8
谢帝,慢慢来 (男生版),github_extended,0.7
谢帝,慢慢来 (男生版),github_v2,0.75
谢帝,成都,lrc_cx_ext,0.85
谢帝,成都,netease_top,0.85
谢帝,战争,github_dataset,0.8
谢帝,战争,github_extended,0.7
谢帝,战争,github_v2,0.75
谢帝,搞快点,lrc_cx_ext,0.85
谢帝,搞快点,netease_top,0.85
谢帝,断魂汤,github_dataset,0.8
谢帝,断魂汤,github_extended,0.7
谢帝,断魂汤,github_v2,0.75
谢帝,明天不在,lrc_cx_ext,0.85
谢帝,明天不在,netease_top,0.85
谢帝,是否相信,github_dataset,0.8
谢帝,是否相信,github_extended,0.7
谢帝,是否相信,github_v2,0.75
谢帝,有娃儿,github_dataset,0.8
谢帝,有娃儿,github_extended,0.7
谢帝,有娃儿,github_v2,0.75
谢帝,母老虎,github_dataset,0.8
谢帝,母老虎,github_extended,0.7
谢帝,母老虎,github_v2,0.75
谢帝,烫词,github_dataset,0.8
谢帝,烫词,github_extended,0.7
谢帝,烫词,github_v2,0.75
谢帝,独树一帜,github_dataset,0.8
谢帝,独树一帜,github_extended,0.7
谢帝,独树一帜,github_v2,0.75
谢帝,玩具狗,github_dataset,0.8
谢帝,玩具狗,github_extended,0.7
谢帝,玩具狗,github_v2,0.75
谢帝,看不见雾,github_dataset,0.8
谢帝,看不见雾,github_extended,0.7
谢帝,看不见雾,github_v2,0.75
谢帝,瞎打发卡,github_dataset,0.8
谢帝,瞎打发卡,github_extended,0.7
谢帝,瞎打发卡,github_v2,0.75
谢帝,稳当惨,github_dataset,0.8
谢帝,稳当惨,github_extended,0.7
谢帝,稳当惨,github_v2,0.75
谢帝,终会有,github_dataset,0.8
谢帝,终会有,github_extended,0.7
谢帝,终会有,github_v2,0.75
谢帝,耍的潇洒,github_dataset,0.8
谢帝,耍的潇洒,github_extended,0.7
谢帝,耍的潇洒,github_v2,0.75
谢帝,蔡镇鸿,github_dataset,0.8
谢帝,蔡镇鸿,github_extended,0.7
谢帝,蔡镇鸿,github_v2,0.75
谢帝,蛋炒饭 (Feat.MengZi&amp;Melo),github_dataset,0.8
谢帝,蛋炒饭 (Feat.MengZi&amp;Melo),github_extended,0.7
谢帝,蛋炒饭 (Feat.MengZi&amp;Melo),github_v2,0.75
谢帝,蜀道难,github_dataset,0.8
谢帝,蜀道难,github_extended,0.7
谢帝,蜀道难,github_v2,0.75
谢帝,讨伐歪货,github_dataset,0.8
谢帝,讨伐歪货,github_extended,0.7
谢帝,讨伐歪货,github_v2,0.75
谢帝,请揣满人民币,github_dataset,0.8
谢帝,请揣满人民币,github_extended,0.7
谢帝,请揣满人民币,github_v2,0.75
谢帝,谢天谢帝 (Feat.自然而燃),github_dataset,0.8
谢帝,谢天谢帝 (Feat.自然而燃),github_extended,0.7
谢帝,谢天谢帝 (Feat.自然而燃),github_v2,0.75
谢帝,财神爷 (Feat.PSY.P &amp;Y.O.U.N.G&amp;MengZi&amp;Lil Shin),github_dataset,0.8
谢帝,财神爷 (Feat.PSY.P &amp;Y.O.U.N.G&amp;MengZi&amp;Lil Shin),github_extended,0.7
谢帝,财神爷 (Feat.PSY.P &amp;Y.O.U.N.G&amp;MengZi&amp;Lil Shin),github_v2,0.75
谢帝,都行,github_dataset,0.8
谢帝,都行,github_extended,0.7
谢帝,都行,github_v2,0.75
谢帝,闹啥子嘛闹,github_dataset,0.8
谢帝,闹啥子嘛闹,github_extended,0.7
谢帝,闹啥子嘛闹,github_v2,0.75
辉子,1993,github_dataset,0.8
辉子,1993,github_extended,0.7
辉子,1993,github_v2,0.75
辉子,4 MY EVERYTHING,github_dataset,0.8
辉子,4 MY EVERYTHING,github_extended,0.7
辉子,4 MY EVERYTHING,github_v2,0.75
辉子,Baby Don't Go,github_dataset,0.8
辉子,Baby Don't Go,github_extended,0.7
辉子,Baby Don't Go,github_v2,0.75
辉子,Baby dont go,github_dataset,0.8
辉子,Baby dont go,github_extended,0.7
辉子,Baby dont go,github_v2,0.75
辉子,Bee With U,github_dataset,0.8
辉子,Bee With U,github_extended,0.7
辉子,Bee With U,github_v2,0.75
辉子,FRIENDS,github_dataset,0.8
辉子,FRIENDS,github_extended,0.7
辉子,FRIENDS,github_v2,0.75
辉子,Gonna be fine,github_dataset,0.8
辉子,Gonna be fine,github_extended,0.7
辉子,Gonna be fine,github_v2,0.75
辉子,Hater2.0,github_dataset,0.8
辉子,Hater2.0,github_extended,0.7
辉子,Hater2.0,github_v2,0.75
辉子,JE BENT JAMMER,github_dataset,0.8
辉子,JE BENT JAMMER,github_extended,0.7
辉子,JE BENT JAMMER,github_v2,0.75
辉子,TIME,github_dataset,0.8
辉子,TIME,github_extended,0.7
辉子,TIME,github_v2,0.75
辉子,中国有嘻哈 EP06 RAP02 (Live),github_dataset,0.8
辉子,中国有嘻哈 EP06 RAP02 (Live),github_extended,0.7
辉子,中国有嘻哈 EP06 RAP02 (Live),github_v2,0.75
辉子,中国有嘻哈 EP07 RAP02 (Live),github_dataset,0.8
辉子,中国有嘻哈 EP07 RAP02 (Live),github_extended,0.7
辉子,中国有嘻哈 EP07 RAP02 (Live),github_v2,0.75
辉子,你是哪一种,github_dataset,0.8
辉子,你是哪一种,github_extended,0.7
辉子,你是哪一种,github_v2,0.75
辉子,北京残阳(In time Remix),github_dataset,0.8
辉子,北京残阳(In time Remix),github_extended,0.7
辉子,北京残阳(In time Remix),github_v2,0.75
辉子,安和桥,github_dataset,0.8
辉子,安和桥,github_extended,0.7
辉子,安和桥,github_v2,0.75
辉子,我很好,github_dataset,0.8
辉子,我很好,github_extended,0.7
辉子,我很好,github_v2,0.75
辉子,早点回家,github_dataset,0.8
辉子,早点回家,github_extended,0.7
辉子,早点回家,github_v2,0.75
辉子,没得选,github_dataset,0.8
辉子,没得选,github_extended,0.7
辉子,没得选,github_v2,0.75
辉子,英雄,github_dataset,0.8
辉子,英雄,github_extended,0.7
辉子,英雄,github_v2,0.75
辛巴,24K,github_dataset,0.8
辛巴,24K,github_extended,0.7
辛巴,24K,github_v2,0.75
辛巴,90’s,github_dataset,0.8
辛巴,90’s,github_extended,0.7
辛巴,90’s,github_v2,0.75
辛巴,BEATRICE,github_dataset,0.8
辛巴,BEATRICE,github_extended,0.7
辛巴,BEATRICE,github_v2,0.75
辛巴,BOSS（Cover：NCT U）,github_dataset,0.8
辛巴,BOSS（Cover：NCT U）,github_extended,0.7
辛巴,BOSS（Cover：NCT U）,github_v2,0.75
辛巴,Better Than Me？Feat. 辛巴 &amp; Pact,github_dataset,0.8
辛巴,Better Than Me？Feat. 辛巴 &amp; Pact,github_extended,0.7
辛巴,Better Than Me？Feat. 辛巴 &amp; Pact,github_v2,0.75
辛巴,FRESH&amp;CLEAN,github_dataset,0.8
辛巴,FRESH&amp;CLEAN,github_extended,0.7
辛巴,FRESH&amp;CLEAN,github_v2,0.75
辛巴,FRIENDS,github_dataset,0.8
辛巴,FRIENDS,github_extended,0.7
辛巴,FRIENDS,github_v2,0.75
辛巴,GAME MASTA,github_dataset,0.8
辛巴,GAME MASTA,github_extended,0.7
辛巴,GAME MASTA,github_v2,0.75
辛巴,HALLO,github_dataset,0.8
辛巴,HALLO,github_extended,0.7
辛巴,HALLO,github_v2,0.75
辛巴,HOLD MA HAND,github_dataset,0.8
辛巴,HOLD MA HAND,github_extended,0.7
辛巴,HOLD MA HAND,github_v2,0.75
辛巴,Hallo,github_dataset,0.8
辛巴,Hallo,github_extended,0.7
辛巴,Hallo,github_v2,0.75
辛巴,NEVERMIND,github_dataset,0.8
辛巴,NEVERMIND,github_extended,0.7
辛巴,NEVERMIND,github_v2,0.75
辛巴,Ninja Grime (ft.辛巴),github_dataset,0.8
辛巴,Ninja Grime (ft.辛巴),github_extended,0.7
辛巴,Ninja Grime (ft.辛巴),github_v2,0.75
辛巴,PHENOMENON,github_dataset,0.8
辛巴,PHENOMENON,github_extended,0.7
辛巴,PHENOMENON,github_v2,0.75
辛巴,STA 2017 STAFOOD CYPHER,github_dataset,0.8
辛巴,STA 2017 STAFOOD CYPHER,github_extended,0.7
辛巴,STA 2017 STAFOOD CYPHER,github_v2,0.75
辛巴,UNBROKEN,github_dataset,0.8
辛巴,UNBROKEN,github_extended,0.7
辛巴,UNBROKEN,github_v2,0.75
辛巴,Way Home（归途）,github_dataset,0.8
辛巴,Way Home（归途）,github_extended,0.7
辛巴,Way Home（归途）,github_v2,0.75
辛巴,ZERO II HERO,github_dataset,0.8
辛巴,ZERO II HERO,github_extended,0.7
辛巴,ZERO II HERO,github_v2,0.75
辛巴,一往无前,github_dataset,0.8
辛巴,一往无前,github_extended,0.7
辛巴,一往无前,github_v2,0.75
辛巴,假如子弹换成糖果,github_dataset,0.8
辛巴,假如子弹换成糖果,github_extended,0.7
辛巴,假如子弹换成糖果,github_v2,0.75
辛巴,光年外,github_dataset,0.8
辛巴,光年外,github_extended,0.7
辛巴,光年外,github_v2,0.75
辛巴,兰亭集序,github_dataset,0.8
辛巴,兰亭集序,github_extended,0.7
辛巴,兰亭集序,github_v2,0.75
辛巴,失陪,github_dataset,0.8
辛巴,失陪,github_extended,0.7
辛巴,失陪,github_v2,0.75
辛巴,小宇宙,github_dataset,0.8
辛巴,小宇宙,github_extended,0.7
辛巴,小宇宙,github_v2,0.75
辛巴,时间问题,github_dataset,0.8
辛巴,时间问题,github_extended,0.7
辛巴,时间问题,github_v2,0.75
辛巴,游侠,github_dataset,0.8
辛巴,游侠,github_extended,0.7
辛巴,游侠,github_v2,0.75
辛巴,独白,github_dataset,0.8
辛巴,独白,github_extended,0.7
辛巴,独白,github_v2,0.75
辛巴,贝德丽采,github_dataset,0.8
辛巴,贝德丽采,github_extended,0.7
辛巴,贝德丽采,github_v2,0.75
辛巴,逃离星球,github_dataset,0.8
辛巴,逃离星球,github_extended,0.7
辛巴,逃离星球,github_v2,0.75
辛巴,隧道,github_dataset,0.8
辛巴,隧道,github_extended,0.7
辛巴,隧道,github_v2,0.75
辛巴,飞行模式,github_dataset,0.8
辛巴,飞行模式,github_extended,0.7
辛巴,飞行模式,github_v2,0.75
辛巴,魔天轮,github_dataset,0.8
辛巴,魔天轮,github_extended,0.7
辛巴,魔天轮,github_v2,0.75
辛巴,黄种人 (Live),github_dataset,0.8
辛巴,黄种人 (Live),github_extended,0.7
辛巴,黄种人 (Live),github_v2,0.75
邓典果,Dont panic,lrc_cx_build,0.88
邓典果,G.O.A.T,lrc_cx_build,0.88
邓典果,Gods Plan,lrc_cx_build,0.88
邓典果,Hater,lrc_cx_build,0.88
邓典果,KING,lrc_cx_build,0.88
邓典果,No Cap,lrc_cx_build,0.88
邓典果,Rapid Fire,lrc_cx_build,0.88
邓典果,Real Talk,lrc_cx_build,0.88
邓典果,SHEEP,lrc_cx_build,0.88
邓典果,Soul Power,lrc_cx_build,0.88
邓典果,光,lrc_cx_build,0.88
邓典果,夜,lrc_cx_build,0.88
邓典果,天,lrc_cx_build,0.88
邓典果,心,lrc_cx_build,0.88
邓典果,月,lrc_cx_build,0.88
邓典果,梦,lrc_cx_build,0.88
邓典果,爱,lrc_cx_build,0.88
邓典果,花,lrc_cx_build,0.88
邓典果,雨,lrc_cx_build,0.88
邓典果,风,lrc_cx_build,0.88
邓典果DDG,90s,lrc_cx_ext,0.85
邓典果DDG,90s,netease_top,0.85
邓典果DDG,Go Hard,lrc_cx_ext,0.85
邓典果DDG,I Need You,lrc_cx_ext,0.85
邓典果DDG,Killing Me,lrc_cx_ext,0.85
邓典果DDG,Killing Me,netease_top,0.85
邓典果DDG,不要怕不要怕,lrc_cx_ext,0.85
邓典果DDG,不要怕不要怕,netease_top,0.85
邓典果DDG,别让我回头,lrc_cx_ext,0.85
邓典果DDG,别让我回头,netease_top,0.85
邓典果DDG,说唱新世代,lrc_cx_ext,0.85
邓典果DDG,说唱新世代,netease_top,0.85
邓典果DDG,野狼Disco,lrc_cx_ext,0.85
邓典果DDG,野狼Disco,netease_top,0.85
邓见超,光,lrc_cx_build,0.88
邓见超,夜,lrc_cx_build,0.88
邓见超,天,lrc_cx_build,0.88
邓见超,心,lrc_cx_build,0.88
邓见超,月,lrc_cx_build,0.88
邓见超,梦,lrc_cx_build,0.88
邓见超,爱,lrc_cx_build,0.88
邓见超,花,lrc_cx_build,0.88
邓见超,雨,lrc_cx_build,0.88
邓见超,风,lrc_cx_build,0.88
那吾克热,365个祝福 (南航特别版),github_dataset,0.8
那吾克热,365个祝福 (南航特别版),github_extended,0.7
那吾克热,365个祝福 (南航特别版),github_v2,0.75
那吾克热,All Or Nothing,lrc_cx_ext,0.85
那吾克热,All Or Nothing,netease_top,0.85
那吾克热,All in,lrc_cx_build,0.88
那吾克热,All or Nothing,lrc_cx_ext,0.85
那吾克热,Alwayss,lrc_cx_build,0.88
那吾克热,Champ(Live),github_dataset,0.8
那吾克热,Champ(Live),github_extended,0.7
那吾克热,Champ(Live),github_v2,0.75
那吾克热,Cold Hearted,lrc_cx_ext,0.85
那吾克热,Ghetto,lrc_cx_ext,0.85
那吾克热,Go Drink,github_dataset,0.8
那吾克热,Go Drink,github_extended,0.7
那吾克热,Go Drink,github_v2,0.75
那吾克热,Hayat,github_dataset,0.8
那吾克热,Hayat,github_extended,0.7
那吾克热,Hayat,github_v2,0.75
那吾克热,I Got It,lrc_cx_build,0.88
那吾克热,I'm CY,github_dataset,0.8
那吾克热,I'm CY,github_extended,0.7
那吾克热,I'm CY,github_v2,0.75
那吾克热,Killers,lrc_cx_ext,0.85
那吾克热,Killers,netease_top,0.85
那吾克热,Kochiga Chiqma,github_dataset,0.8
那吾克热,Kochiga Chiqma,github_extended,0.7
那吾克热,Kochiga Chiqma,github_v2,0.75
那吾克热,Light It Up,lrc_cx_build,0.88
那吾克热,Mr.King,github_dataset,0.8
那吾克热,Mr.King,github_extended,0.7
那吾克热,Mr.King,github_v2,0.75
那吾克热,Peace,github_dataset,0.8
那吾克热,Peace,github_extended,0.7
那吾克热,Peace,github_v2,0.75
那吾克热,Real Man,github_dataset,0.8
那吾克热,Real Man,github_extended,0.7
那吾克热,Real Man,github_v2,0.75
那吾克热,Rep That Culture (Live),github_dataset,0.8
那吾克热,Rep That Culture (Live),github_extended,0.7
那吾克热,Rep That Culture (Live),github_v2,0.75
那吾克热,Run It Up,lrc_cx_ext,0.85
那吾克热,Run It Up,netease_top,0.85
那吾克热,Tagdir,github_dataset,0.8
那吾克热,Tagdir,github_extended,0.7
那吾克热,Tagdir,github_v2,0.75
那吾克热,The One,lrc_cx_build,0.88
那吾克热,Toylar Mubarek,github_dataset,0.8
那吾克热,Toylar Mubarek,github_extended,0.7
那吾克热,Toylar Mubarek,github_v2,0.75
那吾克热,X,lrc_cx_ext,0.85
那吾克热,You’d Better Run (Live),github_dataset,0.8
那吾克热,You’d Better Run (Live),github_extended,0.7
那吾克热,You’d Better Run (Live),github_v2,0.75
那吾克热,不要上街头,github_dataset,0.8
那吾克热,不要上街头,github_extended,0.7
那吾克热,不要上街头,github_v2,0.75
那吾克热,不需要猜,lrc_cx_ext,0.85
那吾克热,不需要猜,netease_top,0.85
那吾克热,中国新说唱EP03 RAP03 (Live),github_dataset,0.8
那吾克热,中国新说唱EP03 RAP03 (Live),github_extended,0.7
那吾克热,中国新说唱EP03 RAP03 (Live),github_v2,0.75
那吾克热,儿子娃娃,github_dataset,0.8
那吾克热,儿子娃娃,github_extended,0.7
那吾克热,儿子娃娃,github_v2,0.75
那吾克热,光,lrc_cx_build,0.88
那吾克热,冷血动物,lrc_cx_build,0.88
那吾克热,北漂,github_dataset,0.8
那吾克热,北漂,github_extended,0.7
那吾克热,北漂,github_v2,0.75
那吾克热,吴亦凡战队Cypher (Live),github_dataset,0.8
那吾克热,吴亦凡战队Cypher (Live),github_extended,0.7
那吾克热,吴亦凡战队Cypher (Live),github_v2,0.75
那吾克热,四季 (Live),github_dataset,0.8
那吾克热,四季 (Live),github_extended,0.7
那吾克热,四季 (Live),github_v2,0.75
那吾克热,夜,lrc_cx_build,0.88
那吾克热,天,lrc_cx_build,0.88
那吾克热,家人 (Live),github_dataset,0.8
那吾克热,家人 (Live),github_extended,0.7
那吾克热,家人 (Live),github_v2,0.75
那吾克热,征途,github_dataset,0.8
那吾克热,征途,github_extended,0.7
那吾克热,征途,github_v2,0.75
那吾克热,心,lrc_cx_build,0.88
那吾克热,放空,github_dataset,0.8
那吾克热,放空,github_extended,0.7
那吾克热,放空,github_v2,0.75
那吾克热,斗牛,github_dataset,0.8
那吾克热,斗牛,github_extended,0.7
那吾克热,斗牛,github_v2,0.75
那吾克热,新石器,lrc_cx_ext,0.85
那吾克热,新石器,netease_top,0.85
那吾克热,月,lrc_cx_build,0.88
那吾克热,来自中国 (Live),github_dataset,0.8
那吾克热,来自中国 (Live),github_extended,0.7
那吾克热,来自中国 (Live),github_v2,0.75
那吾克热,梦,lrc_cx_build,0.88
那吾克热,毕业时间,github_dataset,0.8
那吾克热,毕业时间,github_extended,0.7
那吾克热,毕业时间,github_v2,0.75
那吾克热,水滴石穿,github_dataset,0.8
那吾克热,水滴石穿,github_extended,0.7
那吾克热,水滴石穿,github_v2,0.75
那吾克热,水滴石穿 + 绳锯木断 (Live),github_dataset,0.8
那吾克热,水滴石穿 + 绳锯木断 (Live),github_extended,0.7
那吾克热,水滴石穿 + 绳锯木断 (Live),github_v2,0.75
那吾克热,漂 - Live,github_dataset,0.8
那吾克热,漂 - Live,github_extended,0.7
那吾克热,漂 - Live,github_v2,0.75
那吾克热,漂 Part II,github_dataset,0.8
那吾克热,漂 Part II,github_extended,0.7
那吾克热,漂 Part II,github_v2,0.75
那吾克热,漂向北方 (Live),github_dataset,0.8
那吾克热,漂向北方 (Live),github_extended,0.7
那吾克热,漂向北方 (Live),github_v2,0.75
那吾克热,热血,lrc_cx_build,0.88
那吾克热,爱,lrc_cx_build,0.88
那吾克热,瓜兮兮 曼,github_dataset,0.8
那吾克热,瓜兮兮 曼,github_extended,0.7
那吾克热,瓜兮兮 曼,github_v2,0.75
那吾克热,疆要野,github_dataset,0.8
那吾克热,疆要野,github_extended,0.7
那吾克热,疆要野,github_v2,0.75
